date,WS MAX KM,TEMP MIN DEG,TEMP MAX DEG,RH MIN %,RH MAX %,RAIN SUM MM,Weather COLD/HOT,Weather Rainfall,Wind State,PM25
9/7/2017,0,27.9,38.3,45.6,84.1,0,HOT,DRY,Calm,#N/A
9/8/2017,0,28.3,36.7,52,83.9,0,HOT,DRY,Calm,#N/A
9/9/2017,0,28.1,36.3,53.7,85.9,0,HOT,DRY,Calm,#N/A
9/10/2017,0,28,35.6,56,86.2,0,HOT,DRY,Calm,#N/A
9/11/2017,0,25.2,31.9,68.7,87.9,5.4,HOT,Rainy,Calm,116
9/12/2017,0,25.6,35.2,59,89.3,0,HOT,DRY,Calm,99
9/13/2017,0,27.1,37.1,51,86.6,8.6,HOT,Rainy,Calm,117
9/14/2017,0,27.2,37.8,47.3,88.2,0,HOT,DRY,Calm,98
9/15/2017,0,27.4,39.1,45.2,84.9,0,HOT,DRY,Calm,130
9/16/2017,0,28,39.7,44.5,83.9,0,HOT,DRY,Calm,122
9/17/2017,0,27.1,32.3,64.8,84.4,0,HOT,DRY,Calm,115
9/18/2017,0,26.4,36.4,54,88.5,35.2,HOT,Rainy,Calm,58
9/19/2017,0,26,32.6,70.5,90.8,16.2,HOT,Rainy,Calm,56
9/20/2017,0,26.8,33.1,67.8,89.1,2.2,HOT,Rainy,Calm,73
9/21/2017,0,27.4,34.5,57.6,88.2,0,HOT,DRY,Calm,84
9/22/2017,0,27.1,37.1,49.5,87.4,0,HOT,DRY,Calm,83
9/23/2017,0,27.6,39.3,41.8,84.2,0,HOT,DRY,Calm,#N/A
9/24/2017,0,28.3,38.4,48.3,84,0,HOT,DRY,Calm,135
9/25/2017,0,28.7,38.8,48.7,85.4,0,HOT,DRY,Calm,151
9/26/2017,0,28.1,36.2,54.3,85.9,0,HOT,DRY,Calm,164
9/27/2017,0,28,34,60,86.2,0,HOT,DRY,Calm,159
9/28/2017,0,25,33.9,65,100,41.6,HOT,Rainy,Calm,89
9/29/2017,0,25.5,30.1,100,100,29.4,HOT,Rainy,Calm,55
9/30/2017,0,26.3,34.4,62.4,100,4.6,HOT,Rainy,Calm,104
10/1/2017,0,25.7,34.9,59.2,100,5,HOT,Rainy,Calm,120
10/2/2017,0,26.2,35.4,57.2,100,0,HOT,DRY,Calm,104
10/3/2017,0,26.7,36.3,51.7,87.1,0,HOT,DRY,Calm,147
10/4/2017,0,26.7,38.9,45.2,86.8,7.4,HOT,Rainy,Calm,115
10/5/2017,0,27.8,35.2,55.6,86.9,0,HOT,DRY,Calm,116
10/6/2017,0,26.5,37.2,44.8,86.2,0,HOT,DRY,Calm,137
10/7/2017,0,26.5,34.5,55.9,83.4,0.4,HOT,DRY,Calm,69
10/8/2017,0,26.4,29.3,73.6,86.3,2,HOT,Rainy,Calm,49
10/9/2017,0,24.7,26.8,84,100,49.8,HOT,Rainy,Calm,52
10/10/2017,0,26.1,33.3,61.9,100,1,HOT,Rainy,Calm,86
10/11/2017,0,25.2,37.6,46.9,89.6,0.4,HOT,DRY,Calm,117
10/12/2017,0,26.9,35,52.6,85.7,0.4,HOT,DRY,Calm,126
10/13/2017,0,26.4,37.6,46.5,87.4,0.4,HOT,DRY,Calm,73
10/14/2017,0,26.4,37.1,47.4,84.2,0.4,HOT,DRY,Calm,64
10/15/2017,0,27.1,37.3,47,83.3,0.4,HOT,DRY,Calm,137
10/16/2017,0,25.7,38.4,38.7,85.1,0.6,HOT,DRY,Calm,169
10/17/2017,0,25.4,37.3,45.8,85.7,0,HOT,DRY,Calm,164
10/18/2017,0,27.8,35.4,51.4,84.2,0.2,HOT,DRY,Calm,108
10/19/2017,0,25.8,33.5,57.9,87.9,0.8,HOT,DRY,Calm,74
10/20/2017,0,24.9,26.5,86.2,100,1.6,HOT,Rainy,Calm,53
10/21/2017,0,22.5,25.5,100,100,2.2,HOT,Rainy,Calm,42
10/22/2017,0,21.8,33.7,55.4,100,1.8,COLD,Rainy,Calm,79
10/23/2017,0,23.2,34.8,52.6,88,1.4,HOT,Rainy,Calm,133
10/24/2017,0,22.3,34.2,56.7,88.7,39.2,HOT,Rainy,Calm,154
10/25/2017,0,22.9,33.4,57.2,100,0,HOT,DRY,Calm,173
10/26/2017,0,23.8,32.9,51.4,88.4,0,HOT,DRY,Calm,153
10/27/2017,0,21.9,35.3,31.9,88.6,0.4,COLD,DRY,Calm,169
10/28/2017,0,22.2,32.9,46.5,84.5,0,HOT,DRY,Calm,163
10/29/2017,0,22.3,32.8,49.1,85.9,0,HOT,DRY,Calm,164
10/30/2017,0,20.3,26.3,59.1,83.6,0.6,COLD,DRY,Calm,136
10/31/2017,0,19.2,30.6,52.7,87.6,0,COLD,DRY,Calm,#N/A
11/1/2017,0,19.9,32.7,40.7,87.5,0,COLD,DRY,Calm,#N/A
11/2/2017,0,20.2,33.9,41.8,85.5,0,COLD,DRY,Calm,#N/A
11/3/2017,0,20.5,35,38.6,85.2,0,COLD,DRY,Calm,#N/A
11/4/2017,0,20.2,37.5,36.6,86.7,0,COLD,DRY,Calm,#N/A
11/5/2017,0,23.1,36.1,39.7,83.2,0,HOT,DRY,Calm,#N/A
11/6/2017,0,21.2,35.2,37.7,85.9,0,COLD,DRY,Calm,#N/A
11/7/2017,0.7,21.1,35.3,35.9,85.1,0.2,COLD,DRY,Calm,#N/A
11/8/2017,0,20.4,35.5,39.7,84.3,0,COLD,DRY,Calm,#N/A
11/9/2017,1.1,20.2,34.9,36.4,85,0,COLD,DRY,Calm,#N/A
11/10/2017,0,19.9,34.2,37.8,84.1,0,COLD,DRY,Calm,#N/A
11/11/2017,1.1,19.2,33.8,37.8,83.8,0,COLD,DRY,Calm,#N/A
11/12/2017,0,19,34.9,34.3,85,0,COLD,DRY,Calm,#N/A
11/13/2017,0,20.7,36.8,30.4,80.5,0,COLD,DRY,Calm,140
11/14/2017,0,20.6,34,42.6,82.4,0,COLD,DRY,Calm,131
11/15/2017,2.2,21,25.7,58.3,100,8,COLD,Rainy,Calm,131
11/16/2017,2.2,20.4,24.3,86.5,100,2,COLD,Rainy,Calm,84
11/17/2017,0,22.6,29.3,63.6,100,2.8,HOT,Rainy,Calm,87
11/18/2017,0,23.3,32.3,58.2,100,0,HOT,DRY,Calm,120
11/19/2017,0,23.1,34.4,46.3,86.2,0,HOT,DRY,Calm,150
11/20/2017,0,20.5,33.4,37.7,85.5,0,COLD,DRY,Calm,185
11/21/2017,0,17.1,32.1,28.5,83.5,0,COLD,DRY,Calm,206
11/22/2017,0,14.2,31.4,23.3,82.4,0,COLD,DRY,Calm,183
11/23/2017,0,14.6,29.5,34.6,81.2,0,COLD,DRY,Calm,229
11/24/2017,0,15.3,30.7,34.8,82.3,0,COLD,DRY,Calm,205
11/25/2017,0,14.3,30.8,28.8,82.1,0.2,COLD,DRY,Calm,205
11/26/2017,0,13.7,30.7,28.8,82.1,0,COLD,DRY,Calm,205
11/27/2017,0,15.3,30.6,39.5,84,0,COLD,DRY,Calm,191
11/28/2017,1.8,14.7,30.3,20.9,84.8,0.2,COLD,DRY,Calm,297
11/29/2017,0,13.8,29.6,30.8,84.3,0,COLD,DRY,Calm,284
11/30/2017,1.4,14.1,30.6,31.4,88.1,0.2,COLD,DRY,Calm,209
12/1/2017,0,14.3,32.2,32.7,84.6,0,COLD,DRY,Calm,192
12/2/2017,0,14.3,31.5,35.5,83.1,0.2,COLD,DRY,Calm,202
12/3/2017,0,13.8,31.1,28.3,85.9,0,COLD,DRY,Calm,167
12/4/2017,0,14.6,30.3,30.8,82.7,0.2,COLD,DRY,Calm,182
12/5/2017,0,13.8,30.8,34,83.9,0,COLD,DRY,Calm,195
12/6/2017,1.1,14.1,29.1,39,84.7,0.2,COLD,DRY,Calm,185
12/7/2017,0,14.5,29.4,39.8,85.3,0,COLD,DRY,Calm,183
12/8/2017,0,19.8,25.4,58.6,81.5,0.6,COLD,DRY,Calm,178
12/9/2017,1.4,19.5,23,73.2,100,17.8,COLD,Rainy,Calm,#N/A
12/10/2017,0,21,26.3,84.5,100,9.6,COLD,Rainy,Calm,#N/A
12/11/2017,0,20.4,26.7,78.5,92.5,0.4,COLD,DRY,Calm,#N/A
12/12/2017,0,19.8,30.5,52,91.4,0.4,COLD,DRY,Calm,#N/A
12/13/2017,0,18.6,30.7,51.4,86,0.4,COLD,DRY,Calm,#N/A
12/14/2017,0,17.1,31,37.7,85.2,0.4,COLD,DRY,Calm,#N/A
12/15/2017,1.4,16.2,29.4,36.2,83.3,0.2,COLD,DRY,Calm,#N/A
12/16/2017,0,12.9,29,34.4,83.7,0.8,COLD,DRY,Calm,#N/A
12/17/2017,0,13.9,28,40.4,83.2,0,COLD,DRY,Calm,#N/A
12/18/2017,0,16.3,27,50.4,85.2,0,COLD,DRY,Calm,#N/A
12/19/2017,0,15.8,26.2,50.4,88.2,0,COLD,DRY,Calm,203
12/20/2017,0,15,26.6,45.1,88.2,0,COLD,DRY,Calm,210
12/21/2017,1.4,14.3,27.6,46.8,86.4,0,COLD,DRY,Calm,210
12/22/2017,0,14.8,28.1,45.6,86.1,0.2,COLD,DRY,Calm,206
12/23/2017,0,14.6,28.4,44.8,85.9,0,COLD,DRY,Calm,215
12/24/2017,0,13.9,27.5,41.5,85.5,0.2,COLD,DRY,Calm,238
12/25/2017,0,14.8,28.5,43.8,85.3,0,COLD,DRY,Calm,213
12/26/2017,0,15.4,27.8,44.7,82.9,0.2,COLD,DRY,Calm,217
12/27/2017,0,13.3,29,40.7,84.4,0,COLD,DRY,Calm,230
12/28/2017,0,14.5,28.7,47.6,87.4,0.2,COLD,DRY,Calm,233
12/29/2017,1.1,14.2,27.2,56.4,87.5,0,COLD,DRY,Calm,224
12/30/2017,1.4,13.9,30.2,37.7,88.3,0,COLD,DRY,Calm,190
12/31/2017,0,13.4,31.4,32.8,86.4,0,COLD,DRY,Calm,#N/A
1/1/2018,0,14.2,26.8,45,84.4,0,COLD,DRY,Calm,208
1/2/2018,0,16.5,28.2,44.5,84.5,0,COLD,DRY,Calm,222
1/3/2018,0,11.4,25.2,41,82.2,0,COLD,DRY,Calm,202
1/4/2018,0,8.8,22.8,73.5,83,0,COLD,DRY,Calm,232
1/5/2018,0,10,25.1,80.5,80.5,0,COLD,DRY,Calm,279
1/6/2018,0.7,9.1,25.5,80.5,80.5,0,COLD,DRY,Calm,#N/A
1/7/2018,0,7.5,23.6,80.5,80.5,0,COLD,DRY,Calm,#N/A
1/8/2018,0,7.5,21.8,80.5,80.5,0.2,COLD,DRY,Calm,254
1/9/2018,0,6.4,25,80.5,80.5,0,COLD,DRY,Calm,248
1/10/2018,0,7.9,24.2,,,0.6,COLD,DRY,Calm,268
1/11/2018,1.1,8,21.5,,,0,COLD,DRY,Calm,306
1/12/2018,0,8.3,24.3,,,0.2,COLD,DRY,Calm,298
1/13/2018,1.8,9.5,21,,,0.2,COLD,DRY,Calm,303
1/14/2018,1.1,10.3,21.6,,,0,COLD,DRY,Calm,330
1/15/2018,0,10.4,24.3,,,0.2,COLD,DRY,Calm,267
1/16/2018,0,9.5,25.6,,,0,COLD,DRY,Calm,263
1/17/2018,0,9.8,26.4,,,0.2,COLD,DRY,Calm,272
1/18/2018,0,10.8,27.3,,,0,COLD,DRY,Calm,219
1/19/2018,0,10.2,28.4,27.9,34.4,0,COLD,DRY,Calm,216
1/20/2018,0,9.8,26.6,34.1,34.1,0,COLD,DRY,Calm,214
1/21/2018,1.1,9.1,26.6,34.1,34.1,0.2,COLD,DRY,Calm,267
1/22/2018,0,10.7,26.9,34.1,34.1,0.2,COLD,DRY,Calm,272
1/23/2018,0,11.2,28.2,33.8,38.1,0,COLD,DRY,Calm,254
1/24/2018,0,9.3,29.2,26.8,36,0,COLD,DRY,Calm,289
1/25/2018,0,14,28.6,32.5,35.8,0,COLD,DRY,Calm,248
1/26/2018,0,11.3,28.2,25.7,35.1,0,COLD,DRY,Calm,190
1/27/2018,0,11.5,25.8,31,31,0,COLD,DRY,Calm,210
1/28/2018,0,9.3,26.6,31,31,0,COLD,DRY,Calm,232
1/29/2018,0,10.3,27.9,25.6,31.7,0,COLD,DRY,Calm,290
1/30/2018,0,10.1,27.8,21.4,25.6,0,COLD,DRY,Calm,315
1/31/2018,0,11,28.8,24.6,37.9,0,COLD,DRY,Calm,263
2/1/2018,0,12.7,27.7,35.4,37.7,0,COLD,DRY,Calm,246
2/2/2018,0,12.8,28.8,35.4,39.5,0,COLD,DRY,Calm,331
2/3/2018,0,13.5,29.8,34.7,49.3,0.2,COLD,DRY,Calm,331
2/4/2018,16.6,14.6,31.3,38.4,48.2,0,COLD,DRY,Calm,271
2/5/2018,18.4,19.5,30.7,47.2,56.5,0,COLD,DRY,Calm,200
2/6/2018,38.5,17.1,30.7,28,58.2,0.2,COLD,DRY,Windy,278
2/7/2018,40.7,16.5,32.4,23.2,51.1,0,COLD,DRY,Windy,299
2/8/2018,16.6,16.4,30,26.3,37,0,COLD,DRY,Calm,179
2/9/2018,19.8,15.2,32.6,27.7,44,0,COLD,DRY,Calm,193
2/10/2018,14,19.2,29.6,33.8,40,0.2,COLD,DRY,Calm,182
2/11/2018,34.2,16.3,30.6,20.7,36.1,0,COLD,DRY,Calm,179
2/12/2018,35.3,13.8,32.9,18.6,36.4,0,COLD,DRY,Windy,206
2/13/2018,31.3,15.8,31.9,27.1,40.1,0,COLD,DRY,Calm,193
2/14/2018,27,16,31.8,26.8,41.1,0,COLD,DRY,Calm,178
2/15/2018,19.4,15.5,31.4,22.7,38,0,COLD,DRY,Calm,191
2/16/2018,28.4,11.5,29.9,25.2,33.1,0,COLD,DRY,Calm,193
2/17/2018,19.1,13.2,31.8,27.3,41.3,0,COLD,DRY,Calm,217
2/18/2018,22.7,14.6,32,27.5,46.4,0,COLD,DRY,Calm,266
2/19/2018,29.5,15.6,33.1,27.1,52.2,0,COLD,DRY,Calm,222
2/20/2018,21.6,17.6,33.3,27,55.4,0,COLD,DRY,Calm,259
2/21/2018,15.8,17.8,33,31.7,53.8,0,COLD,DRY,Calm,226
2/22/2018,13.7,18.4,32.5,36.9,61.3,0,COLD,DRY,Calm,224
2/23/2018,33.1,17.8,33.9,34.2,60.1,0.2,COLD,DRY,Calm,218
2/24/2018,18.4,21.5,35.2,32.3,57.2,0,COLD,DRY,Calm,186
2/25/2018,15.5,19.3,35.8,25.6,56.1,0.2,COLD,DRY,Calm,212
2/26/2018,19.4,20.3,35.4,28.8,49.8,0,COLD,DRY,Calm,156
2/27/2018,16.6,19.7,35.1,32.6,60.7,0,COLD,DRY,Calm,178
2/28/2018,18,20.6,34.4,29.7,63.8,0,COLD,DRY,Calm,174
3/1/2018,15.8,19.8,34.8,36.4,52.5,0,COLD,DRY,Calm,191
3/2/2018,28.1,18.9,35,28.7,58.4,0,COLD,DRY,Calm,222
3/3/2018,18.7,22,36.2,33.4,63.4,0,HOT,DRY,Calm,166
3/4/2018,23.8,23.6,37.8,21.7,65.1,0,HOT,DRY,Calm,164
3/5/2018,12.2,23,36.4,30.9,64.2,0,HOT,DRY,Calm,157
3/6/2018,33.8,21.4,36.3,19.8,56.1,0,COLD,DRY,Calm,184
3/7/2018,11.9,18.5,36.3,15.1,41.4,0,COLD,DRY,Calm,177
3/8/2018,12.6,14.8,35.4,13.9,31.9,0,COLD,DRY,Calm,176
3/9/2018,11.2,16.5,34.6,20.9,46.1,0,COLD,DRY,Calm,194
3/10/2018,17.3,17.6,35.8,13.2,42.7,0,COLD,DRY,Calm,221
3/11/2018,15.1,16.6,35.9,19.6,41.1,0,COLD,DRY,Calm,269
3/12/2018,20.5,21.2,35.9,31.1,56.3,0,COLD,DRY,Calm,215
3/13/2018,19.8,22.5,36.9,14.1,59.6,0.2,HOT,DRY,Calm,152
3/14/2018,6.1,20.9,37,18.1,65.7,0,COLD,DRY,Calm,191
3/15/2018,7.2,22.1,36.4,38.8,66.4,0,HOT,DRY,Calm,162
3/16/2018,34.2,25,33.2,39.1,66.3,0,HOT,DRY,Calm,145
3/17/2018,20.2,23.7,36.6,22.1,53.2,0,HOT,DRY,Calm,170
3/18/2018,20.2,21.5,38,25.1,49.9,0,COLD,DRY,Calm,190
3/19/2018,25.6,21.5,36.9,18.9,69.6,0,COLD,DRY,Calm,200
3/20/2018,25.9,18.5,37.4,15.3,48.4,0,COLD,DRY,Calm,179
3/21/2018,16.2,20.8,37.3,25,61.8,0,COLD,DRY,Calm,219
3/22/2018,11.9,22.9,36.4,34.8,63.4,0,HOT,DRY,Calm,217
3/23/2018,7.6,23.1,35.4,42.6,67.1,0,HOT,DRY,Calm,196
3/24/2018,7.6,23.1,35.4,44.2,69.5,0,HOT,DRY,Calm,159
3/25/2018,7.6,24.2,38,33,71,0,HOT,DRY,Calm,191
3/26/2018,7.6,23.8,34.7,44.9,66.1,0.2,HOT,DRY,Calm,171
3/27/2018,7.6,24.6,36.3,40.2,68,0,HOT,DRY,Calm,166
3/28/2018,7.6,24.8,37.1,41.6,72.1,0,HOT,DRY,Calm,170
3/29/2018,7.6,23.5,36.2,40.7,73,0,HOT,Rainy,Calm,151
3/30/2018,7.6,22.2,35.5,43.5,70.3,1.2,HOT,Rainy,Calm,131
3/31/2018,7.6,19.9,32,44.4,62.2,1,COLD,DRY,Calm,122
4/1/2018,7.6,20.6,36.9,32.7,60.3,0,COLD,DRY,Calm,162
4/2/2018,5,20.5,31.2,42.6,56.6,0,COLD,DRY,Calm,155
4/3/2018,8.3,21.2,37.9,20.8,60.4,0,COLD,DRY,Calm,191
4/4/2018,7.2,21.8,36.8,31.9,60.5,0,COLD,Rainy,Calm,214
4/5/2018,7.2,21.2,37.1,31.9,64.9,1.2,COLD,DRY,Calm,211
4/6/2018,7.2,20.8,36.4,40.1,69.5,0,COLD,DRY,Calm,139
4/7/2018,3.2,21.2,36.1,42.4,65.7,0,COLD,DRY,Calm,126
4/8/2018,0,21.4,35.4,37,100,0,COLD,DRY,Calm,141
4/9/2018,0,22.9,36.6,38.7,65.6,0,HOT,DRY,Calm,166
4/10/2018,5,22.1,35.8,40.9,69.4,0,HOT,DRY,Calm,136
4/11/2018,4.3,23.9,36.3,39.7,70.3,0,HOT,DRY,Calm,162
4/12/2018,72.4,20,36.5,38.2,100,0,COLD,DRY,Windy,125
4/13/2018,1.8,20,36.1,42.2,100,0,COLD,DRY,Calm,135
4/14/2018,2.2,22.3,37.6,42.2,76.2,0,HOT,DRY,Calm,95
4/15/2018,1.1,22.1,38.1,37.2,68.8,0,HOT,DRY,Calm,146
4/16/2018,1.8,23.9,39.3,34.6,72.8,0,HOT,DRY,Calm,146
4/17/2018,0,23.2,36.9,41.5,72.2,0,HOT,DRY,Calm,140
4/18/2018,2.5,21,36.2,43.3,65.6,0,COLD,DRY,Calm,151
4/19/2018,0,23.8,37.6,46.3,68.5,0,HOT,DRY,Calm,104
4/20/2018,0,26.8,37.8,44.7,69.2,0,HOT,DRY,Calm,136
4/21/2018,0,26.1,36.2,51.6,70.7,0,HOT,DRY,Calm,140
4/22/2018,0,23.7,37.1,49,70.7,0,HOT,DRY,Calm,137
4/23/2018,0,23.6,38.6,41.9,77.1,0,HOT,DRY,Calm,147
4/24/2018,0,24.8,39.4,39.3,70.1,0,HOT,DRY,Calm,170
4/25/2018,0,21.8,37,35.3,71.4,0,COLD,DRY,Calm,119
4/26/2018,1.4,20.7,37.3,37,63.5,0,COLD,DRY,Calm,128
4/27/2018,1.8,21.7,35,38.4,63.3,0,COLD,DRY,Calm,127
4/28/2018,1.8,24.9,39,28.6,67.7,0,HOT,DRY,Calm,158
4/29/2018,0,21.3,35.9,44.5,77.5,0,COLD,DRY,Calm,102
4/30/2018,0,21.1,33.4,56.1,77.5,0,COLD,DRY,Calm,91
5/1/2018,0.7,22.5,36.1,40.7,76.7,0,HOT,DRY,Calm,91
5/2/2018,2.9,21,36.6,41.4,85.2,0,COLD,DRY,Calm,108
5/3/2018,1.4,21.1,35.2,38.5,99,0,COLD,DRY,Calm,125
5/4/2018,0,24.4,34.8,46,76.2,0,HOT,DRY,Calm,119
5/5/2018,4.7,24,36.1,51.4,75.1,0,HOT,DRY,Calm,111
5/6/2018,0,21.9,35.8,53.9,100,0,COLD,DRY,Calm,100
5/7/2018,0,27.4,34.7,60.4,73.9,0,HOT,DRY,Calm,100
5/8/2018,0,28.1,36.8,53.5,73.4,0,HOT,DRY,Calm,105
5/9/2018,0,27.9,36.6,54.4,76.2,0,HOT,DRY,Calm,104
5/10/2018,0,24.4,35,49.7,77.6,0,HOT,DRY,Calm,83
5/11/2018,310.7,21,37.3,46.4,78.5,0,COLD,DRY,Windy,82
5/12/2018,4,20.9,36.5,45.3,71.8,0,COLD,DRY,Calm,119
5/13/2018,1.8,21.8,32,64.5,76.6,0,COLD,DRY,Calm,138
5/14/2018,0,23.2,36.1,42.8,75.4,0,HOT,DRY,Calm,113
5/15/2018,0,24.7,36.6,43.1,75.9,0,HOT,DRY,Calm,142
5/16/2018,0,21,27.8,71.2,71.2,0,COLD,DRY,Calm,132
5/17/2018,0,22.3,35.6,43.6,100,0,HOT,DRY,Calm,131
5/18/2018,0,23.1,31,65.5,77.2,0,HOT,DRY,Calm,140
5/19/2018,0,23.1,35.6,52.1,84.7,0,HOT,DRY,Calm,101
5/20/2018,0,24.6,31.6,61.7,79.6,0,HOT,DRY,Calm,111
5/21/2018,0,26.3,32.4,66.5,83.6,0,HOT,DRY,Calm,122
5/22/2018,0,27,36.1,54,85.5,0,HOT,DRY,Calm,128
5/23/2018,0,25.1,33,64.9,84.3,0,HOT,DRY,Calm,110
5/24/2018,0,25.5,32.1,65.7,100,0,HOT,DRY,Calm,116
5/25/2018,0,26.1,35.7,51.2,83.1,0,HOT,DRY,Calm,72
5/26/2018,0,26.9,37,48.8,83.6,0,HOT,DRY,Calm,96
5/27/2018,0,27.3,38.6,42.6,84.3,0,HOT,DRY,Calm,66
5/28/2018,1.1,27.7,37.9,47.1,76.8,0,HOT,DRY,Calm,97
5/29/2018,0,26.5,37.4,45,68.3,0,HOT,DRY,Calm,92
5/30/2018,0,27.4,38.5,45.8,77.9,0,HOT,DRY,Calm,136
5/31/2018,0,24.4,33,61.1,77.2,0,HOT,DRY,Calm,108
6/1/2018,0,25.4,35.4,55.1,95.2,0,HOT,DRY,Calm,92
6/2/2018,0,25.8,36.3,51,100,0,HOT,DRY,Calm,107
6/3/2018,0,27.2,37.1,49.4,80,0,HOT,DRY,Calm,127
6/4/2018,0,27.4,38.1,46.2,81.9,0,HOT,DRY,Calm,128
6/5/2018,0,26.5,38.2,46,69.4,0,HOT,DRY,Calm,108
6/6/2018,0,27.3,38.8,40.3,77.9,0,HOT,DRY,Calm,96
6/7/2018,0,27.8,40.1,35.1,74.7,0,HOT,DRY,Calm,98
6/8/2018,0,28.3,38.9,44.5,74.6,0,HOT,DRY,Calm,61
6/9/2018,0,25.5,38.5,45.5,99.4,0,HOT,DRY,Calm,106
6/10/2018,0,25.6,31.7,64.7,100,0,HOT,DRY,Calm,65
6/11/2018,0,26.3,34.3,60.5,100,0,HOT,DRY,Calm,66
6/12/2018,0,26.5,35.2,62.1,100,0,HOT,DRY,Calm,95
6/13/2018,0,26.5,34,66.7,81.2,0,HOT,DRY,Calm,94
6/14/2018,0,28.8,38,51.5,80,0,HOT,DRY,Calm,129
6/15/2018,0,29.8,40.3,43.5,80.7,0,HOT,DRY,Calm,129
6/16/2018,0,24.4,37.3,53.6,80.7,0,HOT,DRY,Calm,75
6/17/2018,0,25.6,35.3,58.4,82.8,0,HOT,DRY,Calm,#N/A
6/18/2018,0,29.1,39,53,83,0,HOT,DRY,Calm,113
6/19/2018,0,25.2,33.5,69.2,84,0,HOT,DRY,Calm,105
6/20/2018,0,26.4,36,54.6,77.2,0,HOT,DRY,Calm,114
6/21/2018,0,27.2,35,57.1,81.7,0,HOT,DRY,Calm,113
6/22/2018,0,27.4,38.1,46.8,78.3,0,HOT,DRY,Calm,84
